hotel,branch,year,quarter,title,value_or_%
Hotel Sogo,S33,2022,Q2,%FBOG,0.25
Hotel Sogo,S33,2022,Q2,ARPS/G,699
Hotel Sogo,S33,2022,Q2,AFBPS/FBOG,376
Hotel Sogo,S33,2022,Q2,AFPS/G,94
Hotel Sogo,S33,2022,Q2,SPR,1410
Hotel Sogo,S33,2022,Q2,APS/G,793
Hotel Sogo,S33,2022,Q2,HPR,12
Hotel Sogo,S33,2022,Q2,ALOS,7
Hotel Sogo,S33,2022,Q2,Occupancy,0.49
Hotel Sogo,S33,2022,Q2,NOD,91
Hotel Sogo,S33,2022,Q2,Actual Hours,101790
Hotel Sogo,S33,2022,Q2,Paid Hours,119023
Hotel Sogo,S33,2022,Q2,Room,10741507
Hotel Sogo,S33,2022,Q2,F&B - Rooms,1450087
Hotel Sogo,S33,2022,Q2,F&B - Function,-
Hotel Sogo,S33,2022,Q2,F&B - Outlet,-
Hotel Sogo,S33,2022,Q2,Total Sales,12191594
Hotel Sogo,S33,2022,Q2,Average DRS,383625
Hotel Sogo,S33,2022,Q2,Average DFS,51789
Hotel Sogo,S33,2022,Q2,ADS,133974
Hotel Sogo,S33,2022,Q2,Quarterly Weighted,54
Hotel Sogo,S33,2022,Q3,ANOR,95
Hotel Sogo,S33,2022,Q3,TNOG,15976
Hotel Sogo,S33,2022,Q3,ANOG,174
Hotel Sogo,S33,2022,Q3,TOR,2
Hotel Sogo,S33,2022,Q3,TFBOG,4346
Hotel Sogo,S33,2022,Q3,AFBOG,47
Hotel Sogo,S33,2022,Q3,%FBOG,0.27
Hotel Sogo,S33,2022,Q3,ARPS/G,742
Hotel Sogo,S33,2022,Q3,AFBPS/FBOG,388
Hotel Sogo,S33,2022,Q3,AFPS/G,106
Hotel Sogo,S33,2022,Q3,SPR,1549
Hotel Sogo,S33,2022,Q3,APS/G,848
Hotel Sogo,S33,2022,Q3,HPR,13
Hotel Sogo,S33,2022,Q3,ALOS,7
Hotel Sogo,S33,2022,Q3,Occupancy,0.54
Hotel Sogo,S33,2022,Q3,NOD,92
Hotel Sogo,S33,2022,Q3,Actual Hours,113336
Hotel Sogo,S33,2022,Q3,Paid Hours,129147
Hotel Sogo,S33,2022,Q3,Room,11854149
Hotel Sogo,S33,2022,Q3,F&B - Rooms,1686550
Hotel Sogo,S33,2022,Q3,F&B - Function,-
Hotel Sogo,S33,2022,Q3,F&B - Outlet,-
Hotel Sogo,S33,2022,Q3,Total Sales,13540699
Hotel Sogo,S33,2022,Q3,Average DRS,382392
Hotel Sogo,S33,2022,Q3,Average DFS,54405
Hotel Sogo,S33,2022,Q3,ADS,147182
Hotel Sogo,S33,2022,Q3,Quarterly Weighted,53
Hotel Sogo,S33,2022,Q4,ANOR,95
Hotel Sogo,S33,2022,Q4,TNOG,17083
Hotel Sogo,S33,2022,Q4,ANOG,186
Hotel Sogo,S33,2022,Q4,TOR,2
Hotel Sogo,S33,2022,Q4,TFBOG,4994
Hotel Sogo,S33,2022,Q4,AFBOG,54
Hotel Sogo,S33,2022,Q4,%FBOG,0.29
Hotel Sogo,S33,2022,Q4,ARPS/G,719
Hotel Sogo,S33,2022,Q4,AFBPS/FBOG,414
Hotel Sogo,S33,2022,Q4,AFPS/G,121
Hotel Sogo,S33,2022,Q4,SPR,1641
Hotel Sogo,S33,2022,Q4,APS/G,840
Hotel Sogo,S33,2022,Q4,HPR,14
Hotel Sogo,S33,2022,Q4,ALOS,7
Hotel Sogo,S33,2022,Q4,Occupancy,0.58
Hotel Sogo,S33,2022,Q4,NOD,92
Hotel Sogo,S33,2022,Q4,Actual Hours,121542
Hotel Sogo,S33,2022,Q4,Paid Hours,138512
Hotel Sogo,S33,2022,Q4,Room,12279749
Hotel Sogo,S33,2022,Q4,F&B - Rooms,2066916
Hotel Sogo,S33,2022,Q4,F&B - Function,-
Hotel Sogo,S33,2022,Q4,F&B - Outlet,-
Hotel Sogo,S33,2022,Q4,Total Sales,14346665
Hotel Sogo,S33,2022,Q4,Average DRS,409325
Hotel Sogo,S33,2022,Q4,Average DFS,68897
Hotel Sogo,S33,2022,Q4,ADS,155942
Hotel Sogo,S33,2022,Q4,Quarterly Weighted,50
Hotel Sogo,S34,2022,Q1,ANOR,163
Hotel Sogo,S34,2022,Q1,TNOG,21487
Hotel Sogo,S34,2022,Q1,ANOG,239
Hotel Sogo,S34,2022,Q1,TOR,1
Hotel Sogo,S34,2022,Q1,TFBOG,8345
Hotel Sogo,S34,2022,Q1,AFBOG,93
Hotel Sogo,S34,2022,Q1,%FBOG,0.39
Hotel Sogo,S34,2022,Q1,ARPS/G,999
Hotel Sogo,S34,2022,Q1,AFBPS/FBOG,629
Hotel Sogo,S34,2022,Q1,AFPS/G,244
Hotel Sogo,S34,2022,Q1,SPR,1821
Hotel Sogo,S34,2022,Q1,APS/G,1243
Hotel Sogo,S34,2022,Q1,HPR,13
Hotel Sogo,S34,2022,Q1,ALOS,9
Hotel Sogo,S34,2022,Q1,Occupancy,0.55
Hotel Sogo,S34,2022,Q1,NOD,90
Hotel Sogo,S34,2022,Q1,Actual Hours,192922
Hotel Sogo,S34,2022,Q1,Paid Hours,212198
Hotel Sogo,S34,2022,Q1,Room,21464683
Hotel Sogo,S34,2022,Q1,F&B - Rooms,5248316
Hotel Sogo,S34,2022,Q1,F&B - Function,-
Hotel Sogo,S34,2022,Q1,F&B - Outlet,-
Hotel Sogo,S34,2022,Q1,Total Sales,26712999
Hotel Sogo,S34,2022,Q1,Average DRS,692409
Hotel Sogo,S34,2022,Q1,Average DFS,169301
Hotel Sogo,S34,2022,Q1,ADS,296811
Hotel Sogo,S34,2022,Q1,Quarterly Weighted,38
Hotel Sogo,S34,2022,Q2,ANOR,163
Hotel Sogo,S34,2022,Q2,TNOG,30141
Hotel Sogo,S34,2022,Q2,ANOG,331
Hotel Sogo,S34,2022,Q2,TOR,2
Hotel Sogo,S34,2022,Q2,TFBOG,10994
Hotel Sogo,S34,2022,Q2,AFBOG,121
Hotel Sogo,S34,2022,Q2,%FBOG,0.36
Hotel Sogo,S34,2022,Q2,ARPS/G,982
Hotel Sogo,S34,2022,Q2,AFBPS/FBOG,459
Hotel Sogo,S34,2022,Q2,AFPS/G,167
Hotel Sogo,S34,2022,Q2,SPR,2335
Hotel Sogo,S34,2022,Q2,APS/G,1149
Hotel Sogo,S34,2022,Q2,HPR,16
Hotel Sogo,S34,2022,Q2,ALOS,8
Hotel Sogo,S34,2022,Q2,Occupancy,0.66
Hotel Sogo,S34,2022,Q2,NOD,91
Hotel Sogo,S34,2022,Q2,Actual Hours,235634
Hotel Sogo,S34,2022,Q2,Paid Hours,251612
Hotel Sogo,S34,2022,Q2,Room,29593792
Hotel Sogo,S34,2022,Q2,F&B - Rooms,5042189
Hotel Sogo,S34,2022,Q2,F&B - Function,-
Hotel Sogo,S34,2022,Q2,F&B - Outlet,-
Hotel Sogo,S34,2022,Q2,Total Sales,34635981
Hotel Sogo,S34,2022,Q2,Average DRS,1056921
Hotel Sogo,S34,2022,Q2,Average DFS,180078
Hotel Sogo,S34,2022,Q2,ADS,380615
Hotel Sogo,S34,2022,Q2,Quarterly Weighted,27
Hotel Sogo,S34,2022,Q3,ANOR,163
Hotel Sogo,S34,2022,Q3,TNOG,31157
Hotel Sogo,S34,2022,Q3,ANOG,339
Hotel Sogo,S34,2022,Q3,TOR,2
Hotel Sogo,S34,2022,Q3,TFBOG,10388
Hotel Sogo,S34,2022,Q3,AFBOG,113
Hotel Sogo,S34,2022,Q3,%FBOG,0.33
Hotel Sogo,S34,2022,Q3,ARPS/G,969
Hotel Sogo,S34,2022,Q3,AFBPS/FBOG,436
Hotel Sogo,S34,2022,Q3,AFPS/G,145
Hotel Sogo,S34,2022,Q3,SPR,2315
Hotel Sogo,S34,2022,Q3,APS/G,1114
Hotel Sogo,S34,2022,Q3,HPR,15
Hotel Sogo,S34,2022,Q3,ALOS,7
Hotel Sogo,S34,2022,Q3,Occupancy,0.62
Hotel Sogo,S34,2022,Q3,NOD,92
Hotel Sogo,S34,2022,Q3,Actual Hours,223663
Hotel Sogo,S34,2022,Q3,Paid Hours,239103
Hotel Sogo,S34,2022,Q3,Room,30183489
Hotel Sogo,S34,2022,Q3,F&B - Rooms,4530442
Hotel Sogo,S34,2022,Q3,F&B - Function,-
Hotel Sogo,S34,2022,Q3,F&B - Outlet,-
Hotel Sogo,S34,2022,Q3,Total Sales,34713931
Hotel Sogo,S34,2022,Q3,Average DRS,973661
Hotel Sogo,S34,2022,Q3,Average DFS,146143
Hotel Sogo,S34,2022,Q3,ADS,377325
Hotel Sogo,S34,2022,Q3,Quarterly Weighted,27
Hotel Sogo,S34,2022,Q4,ANOR,163
Hotel Sogo,S34,2022,Q4,TNOG,34373
Hotel Sogo,S34,2022,Q4,ANOG,374
Hotel Sogo,S34,2022,Q4,TOR,2
Hotel Sogo,S34,2022,Q4,TFBOG,10352
Hotel Sogo,S34,2022,Q4,AFBOG,113
Hotel Sogo,S34,2022,Q4,%FBOG,0.3
Hotel Sogo,S34,2022,Q4,ARPS/G,962
Hotel Sogo,S34,2022,Q4,AFBPS/FBOG,395
Hotel Sogo,S34,2022,Q4,AFPS/G,119
Hotel Sogo,S34,2022,Q4,SPR,2479
Hotel Sogo,S34,2022,Q4,APS/G,1081
Hotel Sogo,S34,2022,Q4,HPR,15
Hotel Sogo,S34,2022,Q4,ALOS,7
Hotel Sogo,S34,2022,Q4,Occupancy,0.64
Hotel Sogo,S34,2022,Q4,NOD,92
Hotel Sogo,S34,2022,Q4,Actual Hours,231542
Hotel Sogo,S34,2022,Q4,Paid Hours,253709
Hotel Sogo,S34,2022,Q4,Room,33080994
Hotel Sogo,S34,2022,Q4,F&B - Rooms,4091868
Hotel Sogo,S34,2022,Q4,F&B - Function,-
Hotel Sogo,S34,2022,Q4,F&B - Outlet,-
Hotel Sogo,S34,2022,Q4,Total Sales,37172862
Hotel Sogo,S34,2022,Q4,Average DRS,1102700
Hotel Sogo,S34,2022,Q4,Average DFS,136396
Hotel Sogo,S34,2022,Q4,ADS,404053
Hotel Sogo,S34,2022,Q4,Quarterly Weighted,25
Hotel Sogo,S35,2022,Q1,ANOR,148
Hotel Sogo,S35,2022,Q1,TNOG,18037
Hotel Sogo,S35,2022,Q1,ANOG,200
Hotel Sogo,S35,2022,Q1,TOR,1
Hotel Sogo,S35,2022,Q1,TFBOG,8432
Hotel Sogo,S35,2022,Q1,AFBOG,94
Hotel Sogo,S35,2022,Q1,%FBOG,0.47
Hotel Sogo,S35,2022,Q1,ARPS/G,1334
Hotel Sogo,S35,2022,Q1,AFBPS/FBOG,569
Hotel Sogo,S35,2022,Q1,AFPS/G,266
Hotel Sogo,S35,2022,Q1,SPR,2167
Hotel Sogo,S35,2022,Q1,APS/G,1600
Hotel Sogo,S35,2022,Q1,HPR,15
Hotel Sogo,S35,2022,Q1,ALOS,11
Hotel Sogo,S35,2022,Q1,Occupancy,0.63
Hotel Sogo,S35,2022,Q1,NOD,90
Hotel Sogo,S35,2022,Q1,Actual Hours,200476
Hotel Sogo,S35,2022,Q1,Paid Hours,216189
Hotel Sogo,S35,2022,Q1,Room,24065578
Hotel Sogo,S35,2022,Q1,F&B - Rooms,4796677
Hotel Sogo,S35,2022,Q1,F&B - Function,-
Hotel Sogo,S35,2022,Q1,F&B - Outlet,-
Hotel Sogo,S35,2022,Q1,Total Sales,28862255
Hotel Sogo,S35,2022,Q1,Average DRS,776309
Hotel Sogo,S35,2022,Q1,Average DFS,154732
Hotel Sogo,S35,2022,Q1,ADS,320692
Hotel Sogo,S35,2022,Q1,Quarterly Weighted,45
Hotel Sogo,S35,2022,Q2,ANOR,148
Hotel Sogo,S35,2022,Q2,TNOG,20423
Hotel Sogo,S35,2022,Q2,ANOG,224
Hotel Sogo,S35,2022,Q2,TOR,2
Hotel Sogo,S35,2022,Q2,TFBOG,8913
Hotel Sogo,S35,2022,Q2,AFBOG,98
Hotel Sogo,S35,2022,Q2,%FBOG,0.44
Hotel Sogo,S35,2022,Q2,ARPS/G,1221
Hotel Sogo,S35,2022,Q2,AFBPS/FBOG,531
Hotel Sogo,S35,2022,Q2,AFPS/G,232
Hotel Sogo,S35,2022,Q2,SPR,2203
Hotel Sogo,S35,2022,Q2,APS/G,1453
Hotel Sogo,S35,2022,Q2,HPR,13
Hotel Sogo,S35,2022,Q2,ALOS,8
Hotel Sogo,S35,2022,Q2,Occupancy,0.53
Hotel Sogo,S35,2022,Q2,NOD,91
Hotel Sogo,S35,2022,Q2,Actual Hours,172786
Hotel Sogo,S35,2022,Q2,Paid Hours,191235
Hotel Sogo,S35,2022,Q2,Room,24933523
Hotel Sogo,S35,2022,Q2,F&B - Rooms,4732797
Hotel Sogo,S35,2022,Q2,F&B - Function,-
Hotel Sogo,S35,2022,Q2,F&B - Outlet,-
Hotel Sogo,S35,2022,Q2,Total Sales,29666320
Hotel Sogo,S35,2022,Q2,Average DRS,890483
Hotel Sogo,S35,2022,Q2,Average DFS,169028
Hotel Sogo,S35,2022,Q2,ADS,326004
Hotel Sogo,S35,2022,Q2,Quarterly Weighted,41
Hotel Sogo,S35,2022,Q3,ANOR,148
Hotel Sogo,S35,2022,Q3,TNOG,18466
Hotel Sogo,S35,2022,Q3,ANOG,201
Hotel Sogo,S35,2022,Q3,TOR,1
Hotel Sogo,S35,2022,Q3,TFBOG,7600
Hotel Sogo,S35,2022,Q3,AFBOG,83
Hotel Sogo,S35,2022,Q3,%FBOG,0.41
Hotel Sogo,S35,2022,Q3,ARPS/G,1151
Hotel Sogo,S35,2022,Q3,AFBPS/FBOG,509
Hotel Sogo,S35,2022,Q3,AFPS/G,209
Hotel Sogo,S35,2022,Q3,SPR,1844
Hotel Sogo,S35,2022,Q3,APS/G,1360
Hotel Sogo,S35,2022,Q3,HPR,10
Hotel Sogo,S35,2022,Q3,ALOS,7
Hotel Sogo,S35,2022,Q3,Occupancy,0.41
Hotel Sogo,S35,2022,Q3,NOD,92
Hotel Sogo,S35,2022,Q3,Actual Hours,132884
Hotel Sogo,S35,2022,Q3,Paid Hours,150020
Hotel Sogo,S35,2022,Q3,Room,21246155
Hotel Sogo,S35,2022,Q3,F&B - Rooms,3867840
Hotel Sogo,S35,2022,Q3,F&B - Function,-
Hotel Sogo,S35,2022,Q3,F&B - Outlet,-
Hotel Sogo,S35,2022,Q3,Total Sales,25113995
Hotel Sogo,S35,2022,Q3,Average DRS,685360
Hotel Sogo,S35,2022,Q3,Average DFS,124769
Hotel Sogo,S35,2022,Q3,ADS,272978
Hotel Sogo,S35,2022,Q3,Quarterly Weighted,46
Hotel Sogo,S35,2022,Q4,ANOR,148
Hotel Sogo,S35,2022,Q4,TNOG,19675
Hotel Sogo,S35,2022,Q4,ANOG,214
Hotel Sogo,S35,2022,Q4,TOR,1
Hotel Sogo,S35,2022,Q4,TFBOG,7747
Hotel Sogo,S35,2022,Q4,AFBOG,84
Hotel Sogo,S35,2022,Q4,%FBOG,0.39
Hotel Sogo,S35,2022,Q4,ARPS/G,1116
Hotel Sogo,S35,2022,Q4,AFBPS/FBOG,505
Hotel Sogo,S35,2022,Q4,AFPS/G,199
Hotel Sogo,S35,2022,Q4,SPR,1900
Hotel Sogo,S35,2022,Q4,APS/G,1315
Hotel Sogo,S35,2022,Q4,HPR,10
Hotel Sogo,S35,2022,Q4,ALOS,7
Hotel Sogo,S35,2022,Q4,Occupancy,0.4
Hotel Sogo,S35,2022,Q4,NOD,92
Hotel Sogo,S35,2022,Q4,Actual Hours,129589
Hotel Sogo,S35,2022,Q4,Paid Hours,147663
Hotel Sogo,S35,2022,Q4,Room,21953649
Hotel Sogo,S35,2022,Q4,F&B - Rooms,3910920
Hotel Sogo,S35,2022,Q4,F&B - Function,-
Hotel Sogo,S35,2022,Q4,F&B - Outlet,-
Hotel Sogo,S35,2022,Q4,Total Sales,25864569
Hotel Sogo,S35,2022,Q4,Average DRS,731788
Hotel Sogo,S35,2022,Q4,Average DFS,130364
Hotel Sogo,S35,2022,Q4,ADS,281137
Hotel Sogo,S35,2022,Q4,Quarterly Weighted,43
Hotel Sogo,S36,2022,Q1,ANOR,82
Hotel Sogo,S36,2022,Q1,TNOG,9978
Hotel Sogo,S36,2022,Q1,ANOG,111
Hotel Sogo,S36,2022,Q1,TOR,1
Hotel Sogo,S36,2022,Q1,TFBOG,3570
Hotel Sogo,S36,2022,Q1,AFBOG,40
Hotel Sogo,S36,2022,Q1,%FBOG,0.36
Hotel Sogo,S36,2022,Q1,ARPS/G,773
Hotel Sogo,S36,2022,Q1,AFBPS/FBOG,395
Hotel Sogo,S36,2022,Q1,AFPS/G,141
Hotel Sogo,S36,2022,Q1,SPR,1236
Hotel Sogo,S36,2022,Q1,APS/G,914
Hotel Sogo,S36,2022,Q1,HPR,12
Hotel Sogo,S36,2022,Q1,ALOS,9
Hotel Sogo,S36,2022,Q1,Occupancy,0.49
Hotel Sogo,S36,2022,Q1,NOD,90
Hotel Sogo,S36,2022,Q1,Actual Hours,86233
Hotel Sogo,S36,2022,Q1,Paid Hours,93953
Hotel Sogo,S36,2022,Q1,Room,7711938
Hotel Sogo,S36,2022,Q1,F&B - Rooms,1409904
Hotel Sogo,S36,2022,Q1,F&B - Function,-
Hotel Sogo,S36,2022,Q1,F&B - Outlet,-
Hotel Sogo,S36,2022,Q1,Total Sales,9121842
Hotel Sogo,S36,2022,Q1,Average DRS,248772
Hotel Sogo,S36,2022,Q1,Average DFS,45481
Hotel Sogo,S36,2022,Q1,ADS,101354
Hotel Sogo,S36,2022,Q1,Quarterly Weighted,81
Hotel Sogo,S36,2022,Q2,ANOR,82
Hotel Sogo,S36,2022,Q2,TNOG,13984
Hotel Sogo,S36,2022,Q2,ANOG,154
Hotel Sogo,S36,2022,Q2,TOR,2
Hotel Sogo,S36,2022,Q2,TFBOG,4089
Hotel Sogo,S36,2022,Q2,AFBOG,45
Hotel Sogo,S36,2022,Q2,%FBOG,0.29
Hotel Sogo,S36,2022,Q2,ARPS/G,728
Hotel Sogo,S36,2022,Q2,AFBPS/FBOG,327
Hotel Sogo,S36,2022,Q2,AFPS/G,96
Hotel Sogo,S36,2022,Q2,SPR,1544
Hotel Sogo,S36,2022,Q2,APS/G,824
Hotel Sogo,S36,2022,Q2,HPR,14
Hotel Sogo,S36,2022,Q2,ALOS,7
Hotel Sogo,S36,2022,Q2,Occupancy,0.58
Hotel Sogo,S36,2022,Q2,NOD,91
Hotel Sogo,S36,2022,Q2,Actual Hours,103090
Hotel Sogo,S36,2022,Q2,Paid Hours,113674
Hotel Sogo,S36,2022,Q2,Room,10185717
Hotel Sogo,S36,2022,Q2,F&B - Rooms,1336275
Hotel Sogo,S36,2022,Q2,F&B - Function,-
Hotel Sogo,S36,2022,Q2,F&B - Outlet,-
Hotel Sogo,S36,2022,Q2,Total Sales,11521992
Hotel Sogo,S36,2022,Q2,Average DRS,363776
Hotel Sogo,S36,2022,Q2,Average DFS,47724
Hotel Sogo,S36,2022,Q2,ADS,126615
Hotel Sogo,S36,2022,Q2,Quarterly Weighted,59
Hotel Sogo,S36,2022,Q3,ANOR,82
Hotel Sogo,S36,2022,Q3,TNOG,15861
Hotel Sogo,S36,2022,Q3,ANOG,172
Hotel Sogo,S36,2022,Q3,TOR,2
Hotel Sogo,S36,2022,Q3,TFBOG,4667
Hotel Sogo,S36,2022,Q3,AFBOG,51
Hotel Sogo,S36,2022,Q3,%FBOG,0.29
Hotel Sogo,S36,2022,Q3,ARPS/G,724
Hotel Sogo,S36,2022,Q3,AFBPS/FBOG,328
Hotel Sogo,S36,2022,Q3,AFPS/G,96
Hotel Sogo,S36,2022,Q3,SPR,1725
Hotel Sogo,S36,2022,Q3,APS/G,820
Hotel Sogo,S36,2022,Q3,HPR,15
Hotel Sogo,S36,2022,Q3,ALOS,7
Hotel Sogo,S36,2022,Q3,Occupancy,0.63
Hotel Sogo,S36,2022,Q3,NOD,92
Hotel Sogo,S36,2022,Q3,Actual Hours,113664
Hotel Sogo,S36,2022,Q3,Paid Hours,125458
Hotel Sogo,S36,2022,Q3,Room,11483638
Hotel Sogo,S36,2022,Q3,F&B - Rooms,1528571
Hotel Sogo,S36,2022,Q3,F&B - Function,-
Hotel Sogo,S36,2022,Q3,F&B - Outlet,-
Hotel Sogo,S36,2022,Q3,Total Sales,13012209
Hotel Sogo,S36,2022,Q3,Average DRS,370440
Hotel Sogo,S36,2022,Q3,Average DFS,49309
Hotel Sogo,S36,2022,Q3,ADS,141437
Hotel Sogo,S36,2022,Q3,Quarterly Weighted,53
Hotel Sogo,S36,2022,Q4,ANOR,82
Hotel Sogo,S36,2022,Q4,TNOG,17491
Hotel Sogo,S36,2022,Q4,ANOG,190
Hotel Sogo,S36,2022,Q4,TOR,2
Hotel Sogo,S36,2022,Q4,TFBOG,5130
Hotel Sogo,S36,2022,Q4,AFBOG,56
Hotel Sogo,S36,2022,Q4,%FBOG,0.29
Hotel Sogo,S36,2022,Q4,ARPS/G,724
Hotel Sogo,S36,2022,Q4,AFBPS/FBOG,346
Hotel Sogo,S36,2022,Q4,AFPS/G,102
Hotel Sogo,S36,2022,Q4,SPR,1914
Hotel Sogo,S36,2022,Q4,APS/G,826
Hotel Sogo,S36,2022,Q4,HPR,17
Hotel Sogo,S36,2022,Q4,ALOS,7
Hotel Sogo,S36,2022,Q4,Occupancy,0.69
Hotel Sogo,S36,2022,Q4,NOD,92
Hotel Sogo,S36,2022,Q4,Actual Hours,125237
Hotel Sogo,S36,2022,Q4,Paid Hours,138313
Hotel Sogo,S36,2022,Q4,Room,12663622
Hotel Sogo,S36,2022,Q4,F&B - Rooms,1777252
Hotel Sogo,S36,2022,Q4,F&B - Function,-
Hotel Sogo,S36,2022,Q4,F&B - Outlet,-
Hotel Sogo,S36,2022,Q4,Total Sales,14440874
Hotel Sogo,S36,2022,Q4,Average DRS,422121
Hotel Sogo,S36,2022,Q4,Average DFS,59242
Hotel Sogo,S36,2022,Q4,ADS,156966
Hotel Sogo,S36,2022,Q4,Quarterly Weighted,48
Hotel Sogo,S37,2022,Q1,ANOR,107
Hotel Sogo,S37,2022,Q1,TNOG,14814
Hotel Sogo,S37,2022,Q1,ANOG,165
Hotel Sogo,S37,2022,Q1,TOR,2
Hotel Sogo,S37,2022,Q1,TFBOG,4347
Hotel Sogo,S37,2022,Q1,AFBOG,48
Hotel Sogo,S37,2022,Q1,%FBOG,0.29
Hotel Sogo,S37,2022,Q1,ARPS/G,900
Hotel Sogo,S37,2022,Q1,AFBPS/FBOG,433
Hotel Sogo,S37,2022,Q1,AFPS/G,127
Hotel Sogo,S37,2022,Q1,SPR,1580
Hotel Sogo,S37,2022,Q1,APS/G,1027
Hotel Sogo,S37,2022,Q1,HPR,8
Hotel Sogo,S37,2022,Q1,ALOS,5
Hotel Sogo,S37,2022,Q1,Occupancy,0.34
Hotel Sogo,S37,2022,Q1,NOD,90
Hotel Sogo,S37,2022,Q1,Actual Hours,78651
Hotel Sogo,S37,2022,Q1,Paid Hours,91543
Hotel Sogo,S37,2022,Q1,Room,13336319
Hotel Sogo,S37,2022,Q1,F&B - Rooms,1883293
Hotel Sogo,S37,2022,Q1,F&B - Function,-
Hotel Sogo,S37,2022,Q1,F&B - Outlet,-
Hotel Sogo,S37,2022,Q1,Total Sales,15219612
Hotel Sogo,S37,2022,Q1,Average DRS,430204
Hotel Sogo,S37,2022,Q1,Average DFS,60751
Hotel Sogo,S37,2022,Q1,ADS,169107
Hotel Sogo,S37,2022,Q1,Quarterly Weighted,55
Hotel Sogo,S37,2022,Q2,ANOR,107
Hotel Sogo,S37,2022,Q2,TNOG,17952
Hotel Sogo,S37,2022,Q2,ANOG,197
Hotel Sogo,S37,2022,Q2,TOR,2
Hotel Sogo,S37,2022,Q2,TFBOG,5841
Hotel Sogo,S37,2022,Q2,AFBOG,64
Hotel Sogo,S37,2022,Q2,%FBOG,0.33
Hotel Sogo,S37,2022,Q2,ARPS/G,858
Hotel Sogo,S37,2022,Q2,AFBPS/FBOG,452
Hotel Sogo,S37,2022,Q2,AFPS/G,147
Hotel Sogo,S37,2022,Q2,SPR,1854
Hotel Sogo,S37,2022,Q2,APS/G,1005
Hotel Sogo,S37,2022,Q2,HPR,9
Hotel Sogo,S37,2022,Q2,ALOS,5
Hotel Sogo,S37,2022,Q2,Occupancy,0.37
Hotel Sogo,S37,2022,Q2,NOD,91
Hotel Sogo,S37,2022,Q2,Actual Hours,87075
Hotel Sogo,S37,2022,Q2,Paid Hours,101241
Hotel Sogo,S37,2022,Q2,Room,15408278
Hotel Sogo,S37,2022,Q2,F&B - Rooms,2640827
Hotel Sogo,S37,2022,Q2,F&B - Function,-
Hotel Sogo,S37,2022,Q2,F&B - Outlet,-
Hotel Sogo,S37,2022,Q2,Total Sales,18049105
Hotel Sogo,S37,2022,Q2,Average DRS,550296
Hotel Sogo,S37,2022,Q2,Average DFS,94315
Hotel Sogo,S37,2022,Q2,ADS,198342
Hotel Sogo,S37,2022,Q2,Quarterly Weighted,46
Hotel Sogo,S37,2022,Q3,ANOR,107
Hotel Sogo,S37,2022,Q3,TNOG,16999
Hotel Sogo,S37,2022,Q3,ANOG,185
Hotel Sogo,S37,2022,Q3,TOR,2
Hotel Sogo,S37,2022,Q3,TFBOG,5801
Hotel Sogo,S37,2022,Q3,AFBOG,63
Hotel Sogo,S37,2022,Q3,%FBOG,0.34
Hotel Sogo,S37,2022,Q3,ARPS/G,825
Hotel Sogo,S37,2022,Q3,AFBPS/FBOG,437
Hotel Sogo,S37,2022,Q3,AFPS/G,149
Hotel Sogo,S37,2022,Q3,SPR,1683
Hotel Sogo,S37,2022,Q3,APS/G,974
Hotel Sogo,S37,2022,Q3,HPR,8
Hotel Sogo,S37,2022,Q3,ALOS,5
Hotel Sogo,S37,2022,Q3,Occupancy,0.34
Hotel Sogo,S37,2022,Q3,NOD,92
Hotel Sogo,S37,2022,Q3,Actual Hours,81388
Hotel Sogo,S37,2022,Q3,Paid Hours,93206
Hotel Sogo,S37,2022,Q3,Room,14030522
Hotel Sogo,S37,2022,Q3,F&B - Rooms,2534209
Hotel Sogo,S37,2022,Q3,F&B - Function,-
Hotel Sogo,S37,2022,Q3,F&B - Outlet,-
Hotel Sogo,S37,2022,Q3,Total Sales,16564730
Hotel Sogo,S37,2022,Q3,Average DRS,452597
Hotel Sogo,S37,2022,Q3,Average DFS,81749
Hotel Sogo,S37,2022,Q3,ADS,180051
Hotel Sogo,S37,2022,Q3,Quarterly Weighted,50
Hotel Sogo,S37,2022,Q4,ANOR,107
Hotel Sogo,S37,2022,Q4,TNOG,18916
Hotel Sogo,S37,2022,Q4,ANOG,206
Hotel Sogo,S37,2022,Q4,TOR,2
Hotel Sogo,S37,2022,Q4,TFBOG,6593
Hotel Sogo,S37,2022,Q4,AFBOG,72
Hotel Sogo,S37,2022,Q4,%FBOG,0.35
Hotel Sogo,S37,2022,Q4,ARPS/G,815
Hotel Sogo,S37,2022,Q4,AFBPS/FBOG,428
Hotel Sogo,S37,2022,Q4,AFPS/G,149
Hotel Sogo,S37,2022,Q4,SPR,1853
Hotel Sogo,S37,2022,Q4,APS/G,964
Hotel Sogo,S37,2022,Q4,HPR,9
Hotel Sogo,S37,2022,Q4,ALOS,5
Hotel Sogo,S37,2022,Q4,Occupancy,0.37
Hotel Sogo,S37,2022,Q4,NOD,92
Hotel Sogo,S37,2022,Q4,Actual Hours,87338
Hotel Sogo,S37,2022,Q4,Paid Hours,102627
Hotel Sogo,S37,2022,Q4,Room,15419055
Hotel Sogo,S37,2022,Q4,F&B - Rooms,2822773
Hotel Sogo,S37,2022,Q4,F&B - Function,-
Hotel Sogo,S37,2022,Q4,F&B - Outlet,-
Hotel Sogo,S37,2022,Q4,Total Sales,18241828
